ID;CO_IES;CO_CURSO;CO_MUNIC_CURSO;CO_UF_CURSO;NU_IDADE;NT_GER;NT_CE;NT_OBJ_FG;NT_OBJ_CE;DS_VT_ESC_OFG;DS_VT_ESC_OCE;DS_VT_ACE_OFG;DS_VT_ACE_OCE;TP_PR_GER;CURSO;REGIAO;TURNO;CATEGORIA_IES;MODALIDADE;SEXO;ESTADO_CIVIL;RACA;MORADIA;FAMILIARES;RENDA;TRABALHO;FAIXA_ETARIA
7942;5;108660;2211001;22;22;36.7;30.9;50;36.4;ACBBDECE;DCDEEDADBBDAAEDEDDADEEBEDDA;1110100;9,90018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Seis;Até 1,5 S.M;Desempregado;Até 24 Anos
7943;5;108660;2211001;22;38;42.2;38.7;37.5;45.5;DCDBDEBE;ECBCEEADCABEAEEADEACEDBECDB;1010100;9,90118E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;6 a 10 S.M;40h ou +;Acima de 30 Anos
7944;5;108660;2211001;22;24;37.8;33.9;50;36.4;CEABBEBD;DCCDDDBDEDE*DEDCDEABECCECCC;10010101;9,90008E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Sete ou +;4,5 a 6 S.M;40h ou +;Até 24 Anos
7945;5;108660;2211001;22;23;19.5;19.8;12.5;22.7;BEAEDCDD;ADDABDECBDEBDBDDCECBACBEABB;1;9,90008E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;Até 1,5 S.M;Desempregado;Até 24 Anos
7946;5;108660;2211001;22;37;25.9;15.5;37.5;18.2;DBEBCECE;CCECBDAEEADBAEDADBDAEDEADCD;11100;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Dois;Até 1,5 S.M;40h ou +;Acima de 30 Anos
7947;5;108660;2211001;22;32;37.3;31.4;37.5;36.4;EDCECECD;DBCAEDCABDBCBEEDDBACEEBBCBC;1101;9,90018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Feminino;Casado;Preta;Cônjuge e/ou filhos;Cinco;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7948;5;108660;2211001;22;33;39.2;34.8;37.5;40.9;BCEBEEDE;DBDCDDADBBDBEEEEDBCEDBBDCBB;1010100;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7949;5;108660;2211001;22;21;37.8;27;75;31.8;ACBBCEED;CCDCBDCDBABEDEBCDBABDEEACEB;1111101;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Preta;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Até 24 Anos
7950;5;108660;2211001;22;30;33.3;27;50;31.8;CCABBEEE;DDEAEBDDEBADDEEBDAEEBBDDCBB;11010100;9,90018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Acima de 30 Anos
7951;5;108660;2211001;22;51;55.2;46.3;87.5;54.5;CCEBCEAD;CACDBDADBCCBADDBEADEECEDCCC;11011111;9,90008E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Separado/Divorciado;Indigena;Cônjuge e/ou filhos;Dois;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7952;5;108660;2211001;22;27;46.9;47;62.5;50;AABBCEDD;ACADECBDBABEDDBDDCEEEBBCCDC;111101;9,91018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Dois;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
7953;5;108660;2211001;22;25;58.1;54.1;75;63.6;CCBBEEDD;EBBCEDADEADEEDDBDEAADCBBCAC;11110101;9,90118E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Branca;Pais e/ou parentes;Cinco;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7954;5;108660;2211001;22;22;43.9;42.5;37.5;50;BCBEEEEE;DDEDEEADEBBCDDDCDEEEECEECEE;1100100;9,90018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;Até 1,5 S.M;Desempregado;Até 24 Anos
7955;5;108660;2211001;22;28;37.1;31.4;50;36.4;BEBECEDD;DBECBDBCDADDCDDEDAAEEDBDCBE;101101;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7956;5;108660;2211001;22;22;29.3;11.6;87.5;13.6;CCBBCEDD;DDECDDACADDBAECEDCCEBBCADDB;11111101;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;Até 1,5 S.M;Desempregado;Até 24 Anos
7957;5;108660;2211001;22;38;46;44;50;50;ACBBEEEE;BBAAEDCAAABABEBEDECAECBDCCC;1110100;9,91018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7958;5;108660;2211001;22;24;38.5;46.3;25;54.5;ECDDBECE;CCECBDADBDCCBBEDDEAEECAECCC;1000100;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Feminino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;Desempregado;Até 24 Anos
7959;5;108660;2211001;22;22;18.2;12.3;25;13.6;BCBEECEC;DDCBEDCBDCDCCBEABECADBBEDAE;1100000;9,90018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;Até 1,5 S.M;Desempregado;Até 24 Anos
7960;5;108660;2211001;22;29;18.2;19.3;25;22.7;BDABAACD;ACBDBAAABAADCEEDECDECDBDBBE;10001;9,90008E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
7961;5;108660;2211001;22;21;42.6;36.3;50;40.9;BDEBCEBD;EACAEDEDBBDCDDEEDBBAECDCCCC;11101;9,90018E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Feminino;Solteiro;Indigena;Pais e/ou parentes;Três;Até 1,5 S.M;Desempregado;Até 24 Anos
7962;5;108660;2211001;22;44;33.3;23.2;62.5;27.3;BCABCEBD;CECBBDECEAEEEBDBDAADECABCDE;1011101;9,90008E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Branca;Cônjuge e/ou filhos;Três;4,5 a 6 S.M;21 a 39 hs;Acima de 30 Anos
7963;5;108660;2211001;22;20;47.7;42.5;62.5;50;BCBECEBD;DBEABEADBCBDDDDCDAABCDBDCBC;1101101;9,90008E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;Até 1,5 S.M;Eventualmente;Até 24 Anos
7964;5;108660;2211001;22;42;38.1;34.8;62.5;40.9;DCBBCEBC;ECCCDDCDBAEBEEEBCDECACBDCBC;1111100;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Quatro;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7965;5;108660;2211001;22;36;15;11.6;12.5;13.6;BBEEDCED;EDECCDABCAEDDEBCDDECCEACDDC;1;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Indigena;Sozinho;Nenhum;Até 1,5 S.M;21 a 39 hs;Acima de 30 Anos
7966;5;108660;2211001;22;23;17;13.1;12.5;13.6;BCDEBAEC;EBCCCAEEE.CBDAEBABCDEEEBCAD;1000000;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Solteiro;Preta;Sozinho;Nenhum;3 a 4,5 S.M;40h ou +;Até 24 Anos
7967;5;108660;2211001;22;34;43.1;42.4;75;45.5;CCADCEAD;ABECBDDDDBCEEEDDDEABDCDAACC;11001111;9,90108E+26;555;Sistemas de Informação;Nordeste;Integral;Pública Federal;EAD;Masculino;Casado;Preta;Cônjuge e/ou filhos;Quatro;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
7968;900;109252;1100205;11;37;15.4;15.5;25;18.2;BCBDABCE;DEBCBCABCBEDCBCBDDCCBBAAEEE;1100000;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;Até 1,5 S.M;Desempregado;Acima de 30 Anos
7969;900;109252;1100205;11;29;34.4;30.9;75;36.4;DCABCEAD;EACCBDBDBAECDDEDDCADCCEDCBD;1011111;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Amarela;Cônjuge e/ou filhos;Nenhum;Até 1,5 S.M;Eventualmente;Entre 25 e 30 Anos
7970;900;109252;1100205;11;23;36.5;38.7;50;45.5;ECCBCEEE;EDACEDADCDCEDDBDDBECEBBCCBC;1011100;9,91118E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Seis;6 a 10 S.M;21 a 39 hs;Até 24 Anos
7971;900;109252;1100205;11;20;32.9;30.9;50;36.4;BCCDDEAD;AACACEAEABEEDEDCCCCEDDBCCDC;1000111;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;3 a 4,5 S.M;40h ou +;Até 24 Anos
7972;900;109252;1100205;11;22;31.2;24.7;37.5;27.3;BDCBEBAD;BEADCAADBEDAEABECDADBAEBCEB;10011;9,91008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;1,5 a 3 S.M;40h ou +;Até 24 Anos
7973;900;109252;1100205;11;22;33.3;34.8;25;40.9;DEBBDAEA;ACBCDCADADCACEACDEAEBEAACCC;110000;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;Até 1,5 S.M;Desempregado;Até 24 Anos
7974;900;109252;1100205;11;24;13;7.7;25;9.1;DBCCBEDD;ADBACCBCACCEEEDDDBBBCEECDDD;101;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Até 24 Anos
7975;900;109252;1100205;11;44;29.7;27;37.5;31.8;ECDCEEAE;DDABDDCDEBBDEDCEBBEABABECBD;1000110;9,91008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7976;900;109252;1100205;11;21;24;27;25;31.8;AEBDCBDC;ABDEDEABBBCBBDCDDACEEBDACBE;101000;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Três;3 a 4,5 S.M;Até 20 hs;Até 24 Anos
7977;900;109252;1100205;11;28;25.2;23.2;37.5;27.3;BDDBCE*E;EBDDEDCBBABDDBBDDACEDDDDCBA;11100;9,90018E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Seis;1,5 a 3 S.M;Eventualmente;Entre 25 e 30 Anos
7978;900;109252;1100205;11;42;54.8;58;75;68.2;CEBBCEBD;DCBCEDADBBBECDDCDEEDCCCDCBC;10111101;9,90118E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;Acima de 30 S.M;40h ou +;Acima de 30 Anos
7979;900;109252;1100205;11;21;45.2;50.2;50;59.1;ECCBCECC;EEECEDADEBBEDDEDCEEAECEDCDC;1011100;9,90118E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;3 a 4,5 S.M;Desempregado;Até 24 Anos
7980;900;109252;1100205;11;26;24.7;20;25;22.7;BECEEEAE;DDECEDBEEABADEBEDAEDEDEECBC;110;9,90118E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Cônjuge e/ou filhos;Quatro;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
7981;900;109252;1100205;11;21;20;11.6;75;13.6;DCBBCEAB;EDBADBCBDDBABDBCBDDBEDACBDA;1111110;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Até 24 Anos
7982;900;109252;1100205;11;23;28.8;30.9;37.5;36.4;DEEBEEAB;DDBAEDADEBCCEDEBCAABEBDCAEC;10110;9,90018E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;Até 20 hs;Até 24 Anos
7983;900;109252;1100205;11;22;12.9;9.5;0;9.1;B......B;..DC.......DB...BB.C......E;0;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;10 a 30 S.M;40h ou +;Até 24 Anos
7984;900;109252;1100205;11;22;35.5;34.8;25;40.9;BADECAED;DDCDEDBDBABCBEDDDACDEEBACEC;1001;9,90018E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;Até 1,5 S.M;40h ou +;Até 24 Anos
7985;900;109252;1100205;11;25;16.2;11.6;50;13.6;DCBECECB;ADAABAECEAAEABCDDCBEAEACABE;1101100;9,91008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Outras pessoas;Dois;Até 1,5 S.M;21 a 39 hs;Entre 25 e 30 Anos
7986;900;109252;1100205;11;26;21;15.5;62.5;18.2;BCABEEAD;AAAABECCEBDCABBCAEACABAEABB;1010111;9,91008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;4,5 a 6 S.M;Desempregado;Entre 25 e 30 Anos
7987;900;109252;1100205;11;34;24;27;25;31.8;DBCDEAAD;BBCDCDBDECBADDABCEACBDCADDC;11;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Pais e/ou parentes;Cinco;4,5 a 6 S.M;Eventualmente;Acima de 30 Anos
7988;900;109252;1100205;11;27;29.3;23.2;37.5;27.3;DCDAEEAE;ABCDCDADECBDCDBCDBDEBBCCCBD;1000110;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;Eventualmente;Entre 25 e 30 Anos
7989;900;109252;1100205;11;22;20.1;19.3;37.5;22.7;DCABDBAC;BBCCDEABCBCBDADBEADBABCCABD;1010010;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;4,5 a 6 S.M;Desempregado;Até 24 Anos
7990;900;109252;1100205;11;27;52.8;50.2;50;59.1;DCDBCEDE;CDCCCEADBADBEEDBAEAAECBDCCB;1011100;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7991;900;109252;1100205;11;43;32.8;38.7;25;45.5;BEBEBAAE;DDEDEDAEBABADEBACEAADCBCCCB;100010;9,90018E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Dois;6 a 10 S.M;40h ou +;Acima de 30 Anos
7992;900;109252;1100205;11;26;24.5;15.5;37.5;18.2;BCCBEEEE;BACADEBDACADBDAEDBCCAADEACE;1010100;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
7993;900;109252;1100205;11;23;15.4;15.5;25;18.2;CCDCEBCB;ABCCDBCEACDBCDBBBCDCEAEABEC;11000000;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Sozinho;Nenhum;Até 1,5 S.M;40h ou +;Até 24 Anos
7994;900;109252;1100205;11;25;48.8;42.5;62.5;50;CCABCECE;EBDEEDADEABBCEDBDEAAEECDCBC;11011100;9,90018E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Outro;Indigena;Cônjuge e/ou filhos;Dois;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
7995;900;109252;1100205;11;38;26.1;34.8;0;40.9;DDDDDCDC;*DCEBEADBDCCCEEEDEEEEBBDCBC;0;9,90008E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Preta;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
7996;900;109252;1100205;11;27;29.8;27;37.5;31.8;BACCEEAD;DBEAEDADBEBCDEADCBDEADBEBAA;111;9,90018E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
7997;900;109252;1100205;11;26;30.7;30.9;50;36.4;DDCBCECD;DDCCABBEBCBECDADDCABDBADBAC;11101;9,90108E+26;555;Sistemas de Informação;Norte;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Casado;Indigena;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
7998;1538;109476;5300108;53;24;21.2;23.2;25;27.3;ACCDBBAB;ABCCCBADABEBEDDADCDABDACDEB;1000010;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Até 24 Anos
7999;1538;109476;5300108;53;31;19.3;23.2;12.5;27.3;CBDAECCC;DAABDCBDDEEABCCDBBCDDBBDDCD;10000000;9,91008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Três;6 a 10 S.M;Desempregado;Acima de 30 Anos
8000;1538;109476;5300108;53;21;25.2;19.3;37.5;22.7;ABDDCECD;EDEEAEADDACADEAADBEADCBCCBB;1101;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Sete ou +;Até 1,5 S.M;Desempregado;Até 24 Anos
8001;1538;109476;5300108;53;21;29.4;30.9;25;36.4;DDDBEEEB;ECBDDDADBDDABEBAAAEAEBBCCCC;10100;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Outro;Preta;Pais e/ou parentes;Um;4,5 a 6 S.M;Desempregado;Até 24 Anos
8002;1538;109476;5300108;53;21;46.9;40.4;50;45.5;ACDBCABD;EDAACBCDBDBEADDAAADBEABDECB;1011001;9,91008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Dois;1,5 a 3 S.M;21 a 39 hs;Até 24 Anos
8003;1538;109476;5300108;53;24;41.8;35.8;62.5;40.9;CCABCEBB;CCBDEDCDBEDDCEDCDCAACEBBCCC;11011100;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;1,5 a 3 S.M;21 a 39 hs;Até 24 Anos
8004;1538;109476;5300108;53;25;50.9;42.5;75;50;BCBBCEAB;CBBDBDCDBBCABDDCCAAEABBDCBB;1111110;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;21 a 39 hs;Entre 25 e 30 Anos
8005;1538;109476;5300108;53;33;21.6;21.3;37.5;22.7;DCCBEEBB;ABDABDDEBBEDCEEDBAECDBECCCC;1010100;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Preta;Cônjuge e/ou filhos;Três;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
8006;1538;109476;5300108;53;22;37.9;37.8;25;40.9;AACBEECA;CCBDEECDBAEEDEDDAEAADEDECCD;10100;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Preta;Pais e/ou parentes;Dois;Até 1,5 S.M;40h ou +;Até 24 Anos
8007;1538;109476;5300108;53;28;30.9;38.7;12.5;45.5;BACCDEBE;BACDEECBBAEEBDDCBACDCEBDCBC;100;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Cinco;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
8008;1538;109476;5300108;53;22;40;40.2;37.5;45.5;DEBACEBC;ECCCEDBDBADDEECACBEEECBCCCC;101100;9,90118E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Quatro;1,5 a 3 S.M;21 a 39 hs;Até 24 Anos
8009;1538;109476;5300108;53;21;42.9;43.2;37.5;45.5;BDEBCEDE;EDECDDADBCDECEDADEEEDBBDEBB;11100;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Três;1,5 a 3 S.M;Até 20 hs;Até 24 Anos
8010;1538;109476;5300108;53;28;22.3;24.7;25;27.3;CDDEAEBE;ECDBCEADBBCCABCADABAEBDBCBC;10000100;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Dois;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
8011;1538;109476;5300108;53;24;63.5;62.2;62.5;68.2;AEDBCEAD;CBEDEDCDBBEEBDDEEEAEEABDCCB;11111;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Um;3 a 4,5 S.M;Desempregado;Até 24 Anos
8012;1538;109476;5300108;53;33;27.8;27;50;31.8;BEDBCECD;EAEEEDADBBCCEAADBADABBBACBB;11101;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Acima de 30 Anos
8013;1538;109476;5300108;53;26;51.8;50.2;37.5;59.1;DCEEEEDD;ECDAEDADBDBEBEDACAAAEBBECCC;1000101;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
8014;1538;109476;5300108;53;23;37.2;28.5;62.5;31.8;ACBECECD;CCAEAECDCBCDADBEACABAEBCCBE;1101101;9,91008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;21 a 39 hs;Até 24 Anos
8015;1538;109476;5300108;53;41;24;27;25;31.8;ECEBDCEE;CDCCEDAEEECECDEA.ECEDEAADEA;1010000;9,90118E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Dois;Até 1,5 S.M;Eventualmente;Acima de 30 Anos
8016;1538;109476;5300108;53;37;44.5;37.3;62.5;40.9;BADBCEAD;EDCCCDCDBABBDDDDDBEBBCBCBCB;11111;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;6 a 10 S.M;Eventualmente;Acima de 30 Anos
8017;1538;109476;5300108;53;20;43.3;50.2;37.5;59.1;CEDBEEBE;EEADADADBCCEDDBBCEAAECBDCDB;10010100;9,91008E+26;555;Sistemas de Informação;Centro-Oeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;Até 1,5 S.M;Até 20 hs;Até 24 Anos
8018;1538;109476;5300108;53;27;39.4;39.7;25;45.5;EECBEEBE;ACDCECBBDABEBBEDDECEEBBACBC;10100;9,90118E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Cinco;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
8019;1538;109476;5300108;53;22;30.4;25.7;50;27.3;BCDBCEEE;DDBCBDCDBBBEAEAACDECBBACDEA;1011100;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Cônjuge e/ou filhos;Três;1,5 a 3 S.M;40h ou +;Até 24 Anos
